-0.600000,-0.400000,1.000000,0.703001,0.629145,-0.331612
0.200000,1.600000,-1.000000,0.789372,-0.505615,0.348202
1.200000,1.100000,0.600000,0.086024,0.269415,-0.959175
-0.600000,0.200000,-0.300000,0.859127,0.496265,0.124991
0.100000,0.500000,0.800000,0.762396,0.524238,-0.379376
-0.600000,-0.200000,0.800000,0.752045,0.594888,-0.283791
-0.200000,0.100000,0.600000,0.750380,0.603982,-0.268580
0.000000,-1.500000,0.100000,0.415386,0.908860,-0.037780
-0.100000,-1.400000,-0.900000,0.443234,0.856924,0.263107
0.300000,-1.700000,0.600000,0.304352,0.933924,-0.187498
-1.000000,-2.000000,0.500000,0.564886,0.815519,-0.125828
0.000000,-1.800000,0.700000,0.373779,0.904680,-0.204557
-0.500000,-1.300000,-0.900000,0.550155,0.795315,0.254565
-0.300000,1.900000,0.600000,0.863099,-0.460380,-0.207631
-1.900000,0.600000,-0.700000,0.957769,0.207492,0.199062
0.400000,-1.600000,0.900000,0.282541,0.919261,-0.274099
0.300000,-0.100000,0.800000,0.547941,0.759109,-0.351446
-1.800000,0.000000,-1.000000,0.888171,0.374110,0.266822
2.000000,1.000000,0.800000,-0.791826,0.505717,-0.342436
0.300000,1.100000,-0.800000,0.861532,0.198700,0.467206
1.400000,1.700000,-0.000000,0.353675,-0.935366,0.002050
0.200000,-0.400000,-0.300000,0.531354,0.836322,0.135010
-0.500000,0.000000,0.600000,0.785414,0.569272,-0.243012
-0.400000,-0.900000,0.500000,0.598266,0.780993,-0.179241
0.100000,0.100000,-0.600000,0.678588,0.679100,0.279895
-1.700000,0.700000,0.800000,0.951049,0.191710,-0.242391
0.100000,-1.800000,0.700000,0.348080,0.914403,-0.206656
-1.900000,0.300000,1.000000,0.916659,0.289582,-0.275462
0.300000,-1.500000,0.500000,0.324668,0.930837,-0.167729
0.900000,2.000000,0.900000,0.551086,-0.756426,-0.352311
-1.200000,0.300000,0.500000,0.913456,0.363016,-0.183892
0.700000,-1.900000,-0.300000,0.176426,0.980797,0.083133
-1.500000,-0.900000,1.000000,0.756236,0.596092,-0.269779
-0.900000,-0.400000,0.600000,0.772526,0.598502,-0.212130
-0.600000,-1.500000,0.800000,0.543439,0.807214,-0.230391
0.300000,-1.900000,-0.000000,0.292329,0.956300,-0.005864
-0.800000,-1.600000,-0.800000,0.571313,0.793719,0.208833
2.000000,0.600000,0.900000,-0.701335,0.617329,-0.356419
-0.700000,1.700000,-0.800000,0.931818,-0.208538,0.297029
-0.700000,-1.900000,0.100000,0.526892,0.849365,-0.031033
-1.600000,1.100000,0.200000,0.995422,0.063063,-0.071813
1.200000,1.900000,0.500000,0.461228,-0.857462,-0.228093
-1.100000,1.800000,0.700000,0.950432,-0.200855,-0.237354
-0.200000,1.500000,-0.200000,0.979877,-0.161893,0.116757
-1.000000,0.800000,0.300000,0.970256,0.204460,-0.129610
0.000000,-0.300000,-0.600000,0.610277,0.752510,0.247570
-0.900000,1.200000,-0.300000,0.991717,0.033091,0.124105
1.300000,0.600000,-0.800000,0.001564,0.836275,0.548308
1.600000,1.100000,-0.400000,-0.822841,0.538090,0.182737
-1.500000,-1.300000,-1.000000,0.709453,0.661017,0.244403
0.800000,0.300000,-0.500000,0.430620,0.841660,0.325845
0.600000,-0.500000,0.300000,0.345324,0.924913,-0.159018
1.700000,-1.000000,-0.500000,-0.189946,0.964687,0.182480
0.700000,-1.000000,-1.000000,0.244585,0.911763,0.329950
0.300000,-0.700000,0.600000,0.431709,0.868863,-0.242290
0.600000,1.700000,-0.900000,0.684870,-0.637075,0.353678
-1.600000,-0.500000,0.200000,0.847870,0.526525,-0.062350
-0.900000,1.500000,0.200000,0.989880,-0.106490,-0.093799
1.700000,-0.200000,0.600000,-0.482325,0.848528,-0.217631
1.800000,0.500000,-0.300000,-0.696676,0.709318,0.107288
-0.600000,-1.200000,-0.600000,0.592908,0.785375,0.177896
-0.300000,-1.200000,-0.000000,0.535051,0.844796,-0.006334
-1.000000,-0.200000,0.800000,0.807843,0.528405,-0.261109
-2.000000,-0.500000,0.100000,0.877298,0.478959,-0.030760
2.000000,0.100000,-0.600000,-0.624882,0.757197,0.190200
0.300000,-0.200000,-0.300000,0.540523,0.827497,0.151934
0.000000,0.700000,-0.800000,0.832194,0.400488,0.383488
-1.400000,-0.300000,0.900000,0.828635,0.492586,-0.265940
-2.000000,1.000000,0.500000,0.984812,0.087590,-0.149908
1.100000,0.900000,-0.000000,0.387408,0.920878,-0.043575
-0.200000,-0.700000,0.500000,0.583967,0.787128,-0.198525
0.000000,-2.000000,-0.300000,0.360912,0.929425,0.076885
0.000000,-0.700000,0.800000,0.523440,0.801765,-0.288416
1.000000,-1.900000,0.500000,0.084468,0.984282,-0.155095
-1.000000,0.800000,0.200000,0.974655,0.205247,-0.089007
1.300000,-1.500000,1.000000,0.004687,0.952339,-0.305007
0.100000,0.500000,-0.600000,0.784525,0.532362,0.317981
1.500000,1.600000,-0.600000,-0.345151,-0.464233,0.815695
1.100000,-1.700000,-0.300000,0.056213,0.994403,0.089462
-1.100000,-0.200000,0.600000,0.829313,0.518483,-0.208362
-1.600000,-0.200000,0.900000,0.857713,0.445489,-0.256647
-0.800000,-0.900000,0.600000,0.675373,0.711243,-0.194947
-1.400000,2.000000,-0.000000,0.966161,-0.257881,-0.005449
0.800000,-0.800000,-0.200000,0.216365,0.972926,0.081249
0.300000,-0.200000,-0.600000,0.533927,0.800628,0.271877
0.900000,-1.500000,-0.200000,0.130176,0.989587,0.061411
-1.000000,-2.000000,-0.100000,0.569366,0.821849,0.019663
-1.300000,0.200000,0.100000,0.921058,0.387326,-0.040378
